id,group,abbr,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,css_width,css_height,outcome,justification,evaluator_code,date
58,mundo,HKUST,1.1.1,qt1vmo,15,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,"HKUST Hosts ""Fire Up Your Year"" Orientation Carnival to Welcome the 2026/27 Academic Year",alt,756,425,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,16,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,HKUST Impact Ratings 2026,alt,756,425,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,17,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,HKUST Charts a Roadmap for Agentic 7G AI-Powered Wireless Networks,alt,756,425,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,18,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,HKUST-Nurtured Startups Triumph at the HICOOL 2026 Global Entrepreneur Summit and Entrepreneurship Competition,alt,756,425,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,19,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,https://hkust.edu.hk/news/hkust-receives-governments-approval-establishing-new-medical-school,alt,756,425,falla,El nombre accesible es una direccion web; una URL no sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,20,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,Times Higher Education Global Employability University Ranking 2026,alt,756,425,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,21,img,div.home-slider__slide > div.home-slider__slide--background > picture > img,HKUST Commences Preparations for NEW MEDICAL SCHOOL,alt,756,425,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,22,img,span.field-content > div.news-item > div.news-item__thumbnail > img.image-style-hkust-home-news,HKUST Launches Mandatory AI Common Core Program to Nurture Future Leaders Comprehensive Scholarships to Attract Top Talent,alt,706,471,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,23,img,span.field-content > div.news-item > div.news-item__thumbnail > img.image-style-hkust-home-news,HKUST-Nurtured Startups Triumph at the HICOOL 2026 Global Entrepreneur Summit and Entrepreneurship Competition,alt,706,471,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,24,img,span.field-content > div.news-item > div.news-item__thumbnail > img.image-style-hkust-home-news,"HKUST Tops Hong Kong Universities with More Than 1,000 HKPFS Recipients",alt,706,471,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,25,img,div.home-ranking > div.home-ranking__wrapper > div.home-ranking__bg > img.home-ranking__bg--img,facts_bg,alt,756,1325,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,26,img,div.paragraph > div.home-first > div.home-first__bg-image > img,hkust firsts background,alt,756,677,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,27,img,div.home-first > div.home-first__wrapper > div.home-first__text-image > img,first,alt,200,47,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,28,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,HKUST Develops World's First AI Slide-Free Pathology Imaging System,alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,29,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,World’s First Lightweight High Resolution High Precision CO₂ and CH₄ Point Source Detector “MUSICO” Arrives at Tiangong Space Station via Tianzhou-10,alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,30,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,Photo 1,alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,31,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,"Prof. Hu Wenqi (right), his postgraduate student Chen Xi (left), and other research team members at HKUST develop the world's first bio-inspired artificial cilia system, advancing breakthroughs in medical and microrobotics applications.",alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,32,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,group photo,alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,33,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,Dr. Shen Xinyi (center) holds his certified all-vacuum-deposited perovskite solar cell with Prof. Lin Yen-Hung (left) and Dr. Fion Yeung (right).,alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,34,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,"HKUST Develops World’s First Sub-Zero Celsius Elastocaloric Green Freezer, Reshaping Freezing Industry with its Zero Emissions",alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,35,img,span.field-content > div.first-news-item > div.first-news-item__image > img.image-style-hkust-home-first,Deep-Sea Multi-Omics Resource Platform,alt,301,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,36,svg,#Layer_1,.st0{fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st1{clip-path:url(#SVGID_00000120528766183025778980000004212692483794008448_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st2{clip-path:url(#SVGID_00000033359226881078764230000000270830281838994049_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st3{clip-path:url(#SVGID_00000034779095163036372700000015368412799842241667_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st4{clip-path:url(#SVGID_00000152948081283141966850000014582099007709508270_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st5{clip-path:url(#SVGID_00000114781979593263241400000002230681127890612127_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st6{clip-path:url(#SVGID_00000093877201229590025550000015255825841876214461_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st7{clip-path:url(#SVGID_00000059276360178841607050000010767795574737065390_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st8{clip-path:url(#SVGID_00000122682808457875439760000000278470977172611731_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st9{clip-path:url(#SVGID_00000026847776957354755600000012457419052014176172_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;} .st10{clip-path:url(#SVGID_00000155128426782703892770000001087398355476316801_);fill:none;stroke:#CC9900;stroke-width:55;stroke-linecap:round;stroke-linejoin:round;},otro,340,140,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,46,img,span.field-content > div.home-awards-item > div.home-awards-item__bg > img.home-awards__mobile-image,Prof. Haipeng LU,alt,220,220,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,48,img,span.field-content > div.home-awards-item > div.home-awards-item__bg > img.home-awards__mobile-image,Prof. Bo LI,alt,220,220,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,50,img,span.field-content > div.home-awards-item > div.home-awards-item__bg > img.home-awards__mobile-image,Prof. LI Mo,alt,220,220,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,52,img,span.field-content > div.home-awards-item > div.home-awards-item__bg > img.home-awards__mobile-image,PetWell HK Limited - Sabrina CHU,alt,220,220,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,53,img,div.container > div.home-sustain__description > div.home-sustain__logo > img,sustainable development goals,alt,227,120,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,54,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 1,alt,706,225,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,55,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 2,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,56,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 3,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,57,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 4,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,58,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 5,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,59,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 6,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,60,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 7,alt,706,225,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,61,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 9,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,62,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 9,alt,706,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,63,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 10,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,64,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 11,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,65,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 12,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,66,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 13,alt,706,225,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,67,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 14,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,68,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 15,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,69,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 16,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,70,img,div.home-sustain__slider--slide > div.home-sustain__item > div.home-sustain__item--bg > img,SDG 17,alt,706,40,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,80,img,div.footer__privacy > div.footer__logo > div.field > img,HKUST,alt,112,36,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,81,img,div.footer__awards > a.footer__awards-image-link > div.footer__awards-image > img,usthk,alt,90,26,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,82,img,div.footer__awards > a.footer__awards-image-link > div.footer__awards-image > img,Digital Accessibility Recognition Scheme,alt,83,60,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,83,img,div.footer__awards > a.footer__awards-image-link > div.footer__awards-image > img,Digital Accessibility Recognition Scheme,alt,83,60,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
58,mundo,HKUST,1.1.1,qt1vmo,84,img,div.footer__awards > a.footer__awards-image-link > div.footer__awards-image > img,Caring Organization Award,alt,90,47,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,48,div,div.elementor-main-swiper > div.swiper-wrapper > div.swiper-slide > div.elementor-carousel-image,Movilidad Emovies 2026,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,49,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,CalendarioAcademicoPI2026,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,50,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,C.agropecuaria,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,51,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,MovilidadUBE,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,52,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Clase ESPE 2026,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,53,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,XII Seminario Cientifico,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,54,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Unochapeco Internacional,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,55,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Contador Ecuatoriano,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,56,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Taller Internacional-2,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,57,div,div.elementor-main-swiper > div.swiper-wrapper > div.swiper-slide > div.elementor-carousel-image,Clases Espejo COIL,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,58,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Realcup2026-1,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,59,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Curso Unochapeco,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,60,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,RERCIE,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,61,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,II Edicion Galapagos,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,62,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Becas Unir,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,63,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,UCAB VIRTUAL,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,64,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Corporacion Universitaria,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,65,div,div.elementor-main-swiper > div.swiper-wrapper > div.swiper-slide > div.elementor-carousel-image,Movilidad Emovies 2026,aria-label,174,600,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,66,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,CalendarioAcademicoPI2026,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,67,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,C.agropecuaria,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,68,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,MovilidadUBE,aria-label,174,600,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,87,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,OUI1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,88,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,REIMA1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,89,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,LaRabida1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,90,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,OUI1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,91,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,REIMA1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,92,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,LaRabida1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
83,ecuador,UNESUM,1.1.1,qt1vmo,93,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,OUI1,aria-label,243,230,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,1,img,a.flex > div.Header-module__y09xea__logoContainer > div.Header-module__y09xea__logoImage > img.h-auto,Usecipol,alt,256,63,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,10,img,div.relative > div.relative > div.flex > img.h-20,Escudo de la Universidad de Seguridad Ciudadana y Ciencias Policiales,alt,128,128,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,13,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 1,alt,160,160,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,14,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 2,alt,160,160,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,15,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 3,alt,181,181,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,16,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 4,alt,173,173,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,17,img,div.relative > div.relative > div.relative > img.object-cover,Rector de USECIPOL,alt,666,666,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,18,img,div.relative > div.grid > a.group > img.object-cover,Tercera Asignación de Cupo,alt,346,280,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,19,img,div.relative > div.grid > a.group > img.object-cover,Tercera Aceptación de Cupo,alt,346,280,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,20,img,div.relative > div.grid > a.group > img.object-cover,Segunda Aceptación de Cupo,alt,346,200,falla,"El nombre dice ""Aceptacion de Cupo""; el cartel dice ""SEGUNDA ASIGNACION DE CUPO"". Son etapas distintas del proceso de admision.",R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,21,img,div.relative > div.grid > a.group > img.object-cover,Segunda Aceptación de Cupo,alt,346,200,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,22,img,div.relative > div.grid > a.group > img.object-cover,Asignación de Cupo,alt,346,200,falla,"El nombre dice ""Asignacion de Cupo""; el cartel dice ""PRIMERA ACEPTACION DE CUPO"". Ademas omite las fechas que el cartel contiene.",R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,24,img,main > section.relative > div.absolute > img.w-full,Patrón decorativo,alt,756,621,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,25,img,div.grid > a.group > div.relative > img.object-cover,Ministerio del Interior,alt,338,256,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,26,img,div.grid > a.group > div.relative > img.object-cover,Policía Nacional del Ecuador,alt,338,256,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,27,img,footer.mt-0 > div.mx-auto > div.flex > img.h-auto,Usecipol,alt,144,39,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,35,img,div.mx-auto > div.flex > a.transition > img.h-10,Ministerio del Interior,alt,69,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,36,img,div.mx-auto > div.flex > a.transition > img.h-10,Policía Nacional del Ecuador,alt,69,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,37,img,div.flex > button.group > div.relative > img.object-cover,Español,alt,22,22,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
95,ecuador,USECIPOL,1.1.1,qt1vmo,38,img,div.flex > button.group > div.relative > img.object-cover,English,alt,20,20,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,20,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-09d4f9d > div.swiper-slide-bg,banners web 2026 (1),aria-label,736,354,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
